"1","52.58781051635742"
"2","32.052894592285156"
"3","23.652490615844727"
"4","15.132172584533691"
"5","13.365594863891602"
"6","10.70431900024414"
"7","8.655766487121582"
"8","7.95073938369751"
"9","7.221283912658691"
"10","6.378983497619629"
"11","5.03966760635376"
"12","5.404256343841553"
"13","4.268048286437988"
"14","4.732620716094971"
"15","3.937807321548462"
"16","4.201301574707031"
"17","4.169847011566162"
"18","3.4809348583221436"
"19","3.580193281173706"
"20","2.515573740005493"
"21","2.8646738529205322"
"22","2.9938929080963135"
"23","3.4701004028320312"
"24","2.381580114364624"
"25","2.5977160930633545"
"26","2.8002145290374756"
"27","2.705409526824951"
"28","2.58636736869812"
"29","2.1005077362060547"
"30","2.0412847995758057"
"31","1.6437361240386963"
"32","2.1731879711151123"
"33","1.858859896659851"
"34","1.762038230895996"
"35","1.865869164466858"
"36","1.914689540863037"
"37","1.5875403881072998"
"38","1.2907934188842773"
"39","1.517111897468567"
"40","1.7688007354736328"
"41","1.6248457431793213"
"42","1.4637161493301392"
"43","1.5594485998153687"
"44","1.5042437314987183"
"45","1.445741057395935"
"46","1.5534266233444214"
"47","1.314713478088379"
"48","1.46418297290802"
"49","1.1993536949157715"
"50","1.1836557388305664"
"51","1.268494725227356"
"52","1.184838056564331"
"53","1.199851393699646"
"54","1.076220989227295"
"55","1.1996960639953613"
"56","1.214483380317688"
"57","1.1999621391296387"
"58","1.0425773859024048"
"59","0.9532020092010498"
"60","1.1081925630569458"
"61","1.1794519424438477"
"62","1.1680705547332764"
"63","1.0136809349060059"
"64","0.8799468874931335"
"65","0.9071087837219238"
"66","0.8536993861198425"
"67","0.7512964010238647"
"68","1.0487759113311768"
"69","0.8947523236274719"
"70","1.1256649494171143"
"71","0.9065182209014893"
"72","0.7569229602813721"
"73","0.7012938857078552"
"74","0.9136900901794434"
"75","0.8678226470947266"
"76","0.6991347074508667"
"77","0.7335394620895386"
"78","0.8887391686439514"
"79","0.7398714423179626"
"80","0.7176912426948547"
"81","0.6291446089744568"
"82","0.6830035448074341"
"83","0.8225333094596863"
"84","0.6995187401771545"
"85","0.6454100608825684"
"86","0.6202163100242615"
"87","0.6767740845680237"
"88","0.7017199993133545"
"89","0.7598344683647156"
"90","0.6960480809211731"
"91","0.7189675569534302"
"92","0.7583664655685425"
"93","0.6648745536804199"
"94","0.6178527474403381"
"95","0.6000091433525085"
"96","0.7409771084785461"
"97","0.541786253452301"
"98","0.6715316772460938"
"99","0.6626229882240295"
"100","0.8353453278541565"
"101","0.6301031112670898"
"102","0.6691659688949585"
"103","0.5010951161384583"
"104","0.6635212302207947"
"105","0.5387502908706665"
"106","0.5974082350730896"
"107","0.4766714870929718"
"108","0.6003194451332092"
"109","0.6315932869911194"
"110","0.5245882272720337"
"111","0.4879762828350067"
"112","0.5357648134231567"
"113","0.6358227729797363"
"114","0.6375821828842163"
"115","0.5719567537307739"
"116","0.5363255143165588"
"117","0.46593615412712097"
"118","0.45111581683158875"
"119","0.5073914527893066"
"120","0.5178788900375366"
"121","0.49637383222579956"
"122","0.48248153924942017"
"123","0.5505800843238831"
"124","0.50484699010849"
"125","0.5998718738555908"
"126","0.4749413728713989"
"127","0.5841249227523804"
"128","0.43262308835983276"
"129","0.4527669847011566"
"130","0.4651675224304199"
"131","0.4530511498451233"
"132","0.4347401261329651"
"133","0.47222355008125305"
"134","0.4767473340034485"
"135","0.523516058921814"
"136","0.48257502913475037"
"137","0.4351467192173004"
"138","0.46107393503189087"
"139","0.4737081229686737"
"140","0.45592281222343445"
"141","0.5555502772331238"
"142","0.47114282846450806"
"143","0.4675329923629761"
"144","0.41798388957977295"
"145","0.4300888776779175"
"146","0.45176613330841064"
"147","0.43463489413261414"
"148","0.43845945596694946"
"149","0.4387361705303192"
"150","0.39942818880081177"
"151","0.42588967084884644"
"152","0.41413116455078125"
"153","0.4041796922683716"
"154","0.3687499761581421"
"155","0.3271734118461609"
"156","0.3418534994125366"
"157","0.43874791264533997"
"158","0.42315196990966797"
"159","0.4001478850841522"
"160","0.3619386553764343"
"161","0.38812631368637085"
"162","0.44216465950012207"
"163","0.3698735237121582"
"164","0.4457555115222931"
"165","0.36807575821876526"
"166","0.4259844422340393"
"167","0.38097307085990906"
"168","0.3550730049610138"
"169","0.3998408913612366"
"170","0.37208589911460876"
"171","0.30281683802604675"
"172","0.36097636818885803"
"173","0.3701898753643036"
"174","0.31673234701156616"
"175","0.3070743978023529"
"176","0.351879358291626"
"177","0.340731680393219"
"178","0.37825489044189453"
"179","0.3296623229980469"
"180","0.3267327547073364"
"181","0.3165890872478485"
"182","0.27941474318504333"
"183","0.3275328278541565"
"184","0.2933480143547058"
"185","0.34268617630004883"
"186","0.34873002767562866"
"187","0.35033121705055237"
"188","0.35372698307037354"
"189","0.353008896112442"
"190","0.29987087845802307"
"191","0.3533867299556732"
"192","0.3051033020019531"
"193","0.36617085337638855"
"194","0.36028510332107544"
"195","0.3041081428527832"
"196","0.24962235987186432"
"197","0.3106481432914734"
"198","0.2681156396865845"
"199","0.31666797399520874"
"200","0.2818908393383026"
"201","0.35099878907203674"
"202","0.32010072469711304"
"203","0.3076363205909729"
"204","0.2783049941062927"
"205","0.3200998306274414"
"206","0.34738996624946594"
"207","0.28772270679473877"
"208","0.2915135622024536"
"209","0.3006138503551483"
"210","0.2863292694091797"
"211","0.30033233761787415"
"212","0.33990514278411865"
"213","0.27305448055267334"
"214","0.2830544412136078"
"215","0.23928652703762054"
"216","0.28441980481147766"
"217","0.2769111394882202"
"218","0.3087427318096161"
"219","0.2655434012413025"
"220","0.32444992661476135"
"221","0.29863280057907104"
"222","0.2761118710041046"
"223","0.35435643792152405"
"224","0.27118179202079773"
"225","0.28497323393821716"
"226","0.2913205623626709"
"227","0.27601683139801025"
"228","0.28833329677581787"
"229","0.26381751894950867"
"230","0.2717401683330536"
"231","0.27463170886039734"
"232","0.2831178605556488"
"233","0.277249813079834"
"234","0.2771280109882355"
"235","0.23345591127872467"
"236","0.2775908410549164"
"237","0.26803863048553467"
"238","0.2575126886367798"
"239","0.3297885060310364"
